case_id,cycle_index,issue_date,operational_run_date,operational_weekday,hindcast_weekday,split,lag_1d_date,lag_7d_date,lag_14d_date,target_w1_date,target_w2_date,target_w3_date,target_w4_date,antecedent_rzsm_available,future_target_rzsm_available,era5_atmospheric_available,s2s_available,usable_status,notes
CASE_20190902_0491,491,2019-09-02,2024-09-02,Monday,Monday,TRAIN,2019-09-01,2019-08-26,2019-08-19,2019-09-08,2019-09-15,2019-09-22,2019-09-29,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190905_0492,492,2019-09-05,2024-09-05,Thursday,Thursday,TRAIN,2019-09-04,2019-08-29,2019-08-22,2019-09-11,2019-09-18,2019-09-25,2019-10-02,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190909_0493,493,2019-09-09,2024-09-09,Monday,Monday,TRAIN,2019-09-08,2019-09-02,2019-08-26,2019-09-15,2019-09-22,2019-09-29,2019-10-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190912_0494,494,2019-09-12,2024-09-12,Thursday,Thursday,TRAIN,2019-09-11,2019-09-05,2019-08-29,2019-09-18,2019-09-25,2019-10-02,2019-10-09,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190916_0495,495,2019-09-16,2024-09-16,Monday,Monday,TRAIN,2019-09-15,2019-09-09,2019-09-02,2019-09-22,2019-09-29,2019-10-06,2019-10-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190919_0496,496,2019-09-19,2024-09-19,Thursday,Thursday,TRAIN,2019-09-18,2019-09-12,2019-09-05,2019-09-25,2019-10-02,2019-10-09,2019-10-16,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190923_0497,497,2019-09-23,2024-09-23,Monday,Monday,TRAIN,2019-09-22,2019-09-16,2019-09-09,2019-09-29,2019-10-06,2019-10-13,2019-10-20,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190926_0498,498,2019-09-26,2024-09-26,Thursday,Thursday,TRAIN,2019-09-25,2019-09-19,2019-09-12,2019-10-02,2019-10-09,2019-10-16,2019-10-23,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20190930_0499,499,2019-09-30,2024-09-30,Monday,Monday,TRAIN,2019-09-29,2019-09-23,2019-09-16,2019-10-06,2019-10-13,2019-10-20,2019-10-27,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191003_0500,500,2019-10-03,2024-10-03,Thursday,Thursday,TRAIN,2019-10-02,2019-09-26,2019-09-19,2019-10-09,2019-10-16,2019-10-23,2019-10-30,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191007_0501,501,2019-10-07,2024-10-07,Monday,Monday,TRAIN,2019-10-06,2019-09-30,2019-09-23,2019-10-13,2019-10-20,2019-10-27,2019-11-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191010_0502,502,2019-10-10,2024-10-10,Thursday,Thursday,TRAIN,2019-10-09,2019-10-03,2019-09-26,2019-10-16,2019-10-23,2019-10-30,2019-11-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191014_0503,503,2019-10-14,2024-10-14,Monday,Monday,TRAIN,2019-10-13,2019-10-07,2019-09-30,2019-10-20,2019-10-27,2019-11-03,2019-11-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191017_0504,504,2019-10-17,2024-10-17,Thursday,Thursday,TRAIN,2019-10-16,2019-10-10,2019-10-03,2019-10-23,2019-10-30,2019-11-06,2019-11-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191021_0505,505,2019-10-21,2024-10-21,Monday,Monday,TRAIN,2019-10-20,2019-10-14,2019-10-07,2019-10-27,2019-11-03,2019-11-10,2019-11-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191024_0506,506,2019-10-24,2024-10-24,Thursday,Thursday,TRAIN,2019-10-23,2019-10-17,2019-10-10,2019-10-30,2019-11-06,2019-11-13,2019-11-20,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191028_0507,507,2019-10-28,2024-10-28,Monday,Monday,TRAIN,2019-10-27,2019-10-21,2019-10-14,2019-11-03,2019-11-10,2019-11-17,2019-11-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191031_0508,508,2019-10-31,2024-10-31,Thursday,Thursday,TRAIN,2019-10-30,2019-10-24,2019-10-17,2019-11-06,2019-11-13,2019-11-20,2019-11-27,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191104_0509,509,2019-11-04,2024-11-04,Monday,Monday,TRAIN,2019-11-03,2019-10-28,2019-10-21,2019-11-10,2019-11-17,2019-11-24,2019-12-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191107_0510,510,2019-11-07,2024-11-07,Thursday,Thursday,TRAIN,2019-11-06,2019-10-31,2019-10-24,2019-11-13,2019-11-20,2019-11-27,2019-12-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191111_0511,511,2019-11-11,2024-11-11,Monday,Monday,TRAIN,2019-11-10,2019-11-04,2019-10-28,2019-11-17,2019-11-24,2019-12-01,2019-12-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191114_0512,512,2019-11-14,2024-11-14,Thursday,Thursday,TRAIN,2019-11-13,2019-11-07,2019-10-31,2019-11-20,2019-11-27,2019-12-04,2019-12-11,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191118_0513,513,2019-11-18,2024-11-18,Monday,Monday,TRAIN,2019-11-17,2019-11-11,2019-11-04,2019-11-24,2019-12-01,2019-12-08,2019-12-15,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191121_0514,514,2019-11-21,2024-11-21,Thursday,Thursday,TRAIN,2019-11-20,2019-11-14,2019-11-07,2019-11-27,2019-12-04,2019-12-11,2019-12-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191125_0515,515,2019-11-25,2024-11-25,Monday,Monday,TRAIN,2019-11-24,2019-11-18,2019-11-11,2019-12-01,2019-12-08,2019-12-15,2019-12-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191128_0516,516,2019-11-28,2024-11-28,Thursday,Thursday,TRAIN,2019-11-27,2019-11-21,2019-11-14,2019-12-04,2019-12-11,2019-12-18,2019-12-25,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191202_0517,517,2019-12-02,2024-12-02,Monday,Monday,TRAIN,2019-12-01,2019-11-25,2019-11-18,2019-12-08,2019-12-15,2019-12-22,2019-12-29,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191205_0518,518,2019-12-05,2024-12-05,Thursday,Thursday,TRAIN,2019-12-04,2019-11-28,2019-11-21,2019-12-11,2019-12-18,2019-12-25,2020-01-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191209_0519,519,2019-12-09,2024-12-09,Monday,Monday,TRAIN,2019-12-08,2019-12-02,2019-11-25,2019-12-15,2019-12-22,2019-12-29,2020-01-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191212_0520,520,2019-12-12,2024-12-12,Thursday,Thursday,TRAIN,2019-12-11,2019-12-05,2019-11-28,2019-12-18,2019-12-25,2020-01-01,2020-01-08,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191216_0521,521,2019-12-16,2024-12-16,Monday,Monday,TRAIN,2019-12-15,2019-12-09,2019-12-02,2019-12-22,2019-12-29,2020-01-05,2020-01-12,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191219_0522,522,2019-12-19,2024-12-19,Thursday,Thursday,TRAIN,2019-12-18,2019-12-12,2019-12-05,2019-12-25,2020-01-01,2020-01-08,2020-01-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191223_0523,523,2019-12-23,2024-12-23,Monday,Monday,TRAIN,2019-12-22,2019-12-16,2019-12-09,2019-12-29,2020-01-05,2020-01-12,2020-01-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20191226_0524,524,2019-12-26,2024-12-26,Thursday,Thursday,TRAIN,2019-12-25,2019-12-19,2019-12-12,2020-01-01,2020-01-08,2020-01-15,2020-01-22,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20191230_0525,525,2019-12-30,2024-12-30,Monday,Monday,TRAIN,2019-12-29,2019-12-23,2019-12-16,2020-01-05,2020-01-12,2020-01-19,2020-01-26,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200101_0526,526,2020-01-01,2024-01-01,Monday,Wednesday,TRAIN,2019-12-31,2019-12-25,2019-12-18,2020-01-07,2020-01-14,2020-01-21,2020-01-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200104_0527,527,2020-01-04,2024-01-04,Thursday,Saturday,TRAIN,2020-01-03,2019-12-28,2019-12-21,2020-01-10,2020-01-17,2020-01-24,2020-01-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200108_0528,528,2020-01-08,2024-01-08,Monday,Wednesday,TRAIN,2020-01-07,2020-01-01,2019-12-25,2020-01-14,2020-01-21,2020-01-28,2020-02-04,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200111_0529,529,2020-01-11,2024-01-11,Thursday,Saturday,TRAIN,2020-01-10,2020-01-04,2019-12-28,2020-01-17,2020-01-24,2020-01-31,2020-02-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200115_0530,530,2020-01-15,2024-01-15,Monday,Wednesday,TRAIN,2020-01-14,2020-01-08,2020-01-01,2020-01-21,2020-01-28,2020-02-04,2020-02-11,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200118_0531,531,2020-01-18,2024-01-18,Thursday,Saturday,TRAIN,2020-01-17,2020-01-11,2020-01-04,2020-01-24,2020-01-31,2020-02-07,2020-02-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200122_0532,532,2020-01-22,2024-01-22,Monday,Wednesday,TRAIN,2020-01-21,2020-01-15,2020-01-08,2020-01-28,2020-02-04,2020-02-11,2020-02-18,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200125_0533,533,2020-01-25,2024-01-25,Thursday,Saturday,TRAIN,2020-01-24,2020-01-18,2020-01-11,2020-01-31,2020-02-07,2020-02-14,2020-02-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200129_0534,534,2020-01-29,2024-01-29,Monday,Wednesday,TRAIN,2020-01-28,2020-01-22,2020-01-15,2020-02-04,2020-02-11,2020-02-18,2020-02-25,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200201_0535,535,2020-02-01,2024-02-01,Thursday,Saturday,TRAIN,2020-01-31,2020-01-25,2020-01-18,2020-02-07,2020-02-14,2020-02-21,2020-02-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200205_0536,536,2020-02-05,2024-02-05,Monday,Wednesday,TRAIN,2020-02-04,2020-01-29,2020-01-22,2020-02-11,2020-02-18,2020-02-25,2020-03-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200208_0537,537,2020-02-08,2024-02-08,Thursday,Saturday,TRAIN,2020-02-07,2020-02-01,2020-01-25,2020-02-14,2020-02-21,2020-02-28,2020-03-06,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200212_0538,538,2020-02-12,2024-02-12,Monday,Wednesday,TRAIN,2020-02-11,2020-02-05,2020-01-29,2020-02-18,2020-02-25,2020-03-03,2020-03-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200215_0539,539,2020-02-15,2024-02-15,Thursday,Saturday,TRAIN,2020-02-14,2020-02-08,2020-02-01,2020-02-21,2020-02-28,2020-03-06,2020-03-13,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200219_0540,540,2020-02-19,2024-02-19,Monday,Wednesday,TRAIN,2020-02-18,2020-02-12,2020-02-05,2020-02-25,2020-03-03,2020-03-10,2020-03-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200222_0541,541,2020-02-22,2024-02-22,Thursday,Saturday,TRAIN,2020-02-21,2020-02-15,2020-02-08,2020-02-28,2020-03-06,2020-03-13,2020-03-20,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200226_0542,542,2020-02-26,2024-02-26,Monday,Wednesday,TRAIN,2020-02-25,2020-02-19,2020-02-12,2020-03-03,2020-03-10,2020-03-17,2020-03-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200229_0543,543,2020-02-29,2024-02-29,Thursday,Saturday,TRAIN,2020-02-28,2020-02-22,2020-02-15,2020-03-06,2020-03-13,2020-03-20,2020-03-27,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
CASE_20200304_0544,544,2020-03-04,2024-03-04,Monday,Wednesday,TRAIN,2020-03-03,2020-02-26,2020-02-19,2020-03-10,2020-03-17,2020-03-24,2020-03-31,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200307_0545,545,2020-03-07,2024-03-07,Thursday,Saturday,TRAIN,2020-03-06,2020-02-29,2020-02-22,2020-03-13,2020-03-20,2020-03-27,2020-04-03,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200311_0546,546,2020-03-11,2024-03-11,Monday,Wednesday,TRAIN,2020-03-10,2020-03-04,2020-02-26,2020-03-17,2020-03-24,2020-03-31,2020-04-07,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200314_0547,547,2020-03-14,2024-03-14,Thursday,Saturday,TRAIN,2020-03-13,2020-03-07,2020-02-29,2020-03-20,2020-03-27,2020-04-03,2020-04-10,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200318_0548,548,2020-03-18,2024-03-18,Monday,Wednesday,TRAIN,2020-03-17,2020-03-11,2020-03-04,2020-03-24,2020-03-31,2020-04-07,2020-04-14,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200321_0549,549,2020-03-21,2024-03-21,Thursday,Saturday,TRAIN,2020-03-20,2020-03-14,2020-03-07,2020-03-27,2020-04-03,2020-04-10,2020-04-17,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200325_0550,550,2020-03-25,2024-03-25,Monday,Wednesday,TRAIN,2020-03-24,2020-03-18,2020-03-11,2020-03-31,2020-04-07,2020-04-14,2020-04-21,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200328_0551,551,2020-03-28,2024-03-28,Thursday,Saturday,TRAIN,2020-03-27,2020-03-21,2020-03-14,2020-04-03,2020-04-10,2020-04-17,2020-04-24,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200401_0552,552,2020-04-01,2024-04-01,Monday,Wednesday,TRAIN,2020-03-31,2020-03-25,2020-03-18,2020-04-07,2020-04-14,2020-04-21,2020-04-28,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200404_0553,553,2020-04-04,2024-04-04,Thursday,Saturday,TRAIN,2020-04-03,2020-03-28,2020-03-21,2020-04-10,2020-04-17,2020-04-24,2020-05-01,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200408_0554,554,2020-04-08,2024-04-08,Monday,Wednesday,TRAIN,2020-04-07,2020-04-01,2020-03-25,2020-04-14,2020-04-21,2020-04-28,2020-05-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200411_0555,555,2020-04-11,2024-04-11,Thursday,Saturday,TRAIN,2020-04-10,2020-04-04,2020-03-28,2020-04-17,2020-04-24,2020-05-01,2020-05-08,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200415_0556,556,2020-04-15,2024-04-15,Monday,Wednesday,TRAIN,2020-04-14,2020-04-08,2020-04-01,2020-04-21,2020-04-28,2020-05-05,2020-05-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200418_0557,557,2020-04-18,2024-04-18,Thursday,Saturday,TRAIN,2020-04-17,2020-04-11,2020-04-04,2020-04-24,2020-05-01,2020-05-08,2020-05-15,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200422_0558,558,2020-04-22,2024-04-22,Monday,Wednesday,TRAIN,2020-04-21,2020-04-15,2020-04-08,2020-04-28,2020-05-05,2020-05-12,2020-05-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200425_0559,559,2020-04-25,2024-04-25,Thursday,Saturday,TRAIN,2020-04-24,2020-04-18,2020-04-11,2020-05-01,2020-05-08,2020-05-15,2020-05-22,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200429_0560,560,2020-04-29,2024-04-29,Monday,Wednesday,TRAIN,2020-04-28,2020-04-22,2020-04-15,2020-05-05,2020-05-12,2020-05-19,2020-05-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200502_0561,561,2020-05-02,2024-05-02,Thursday,Saturday,TRAIN,2020-05-01,2020-04-25,2020-04-18,2020-05-08,2020-05-15,2020-05-22,2020-05-29,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200506_0562,562,2020-05-06,2024-05-06,Monday,Wednesday,TRAIN,2020-05-05,2020-04-29,2020-04-22,2020-05-12,2020-05-19,2020-05-26,2020-06-02,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200509_0563,563,2020-05-09,2024-05-09,Thursday,Saturday,TRAIN,2020-05-08,2020-05-02,2020-04-25,2020-05-15,2020-05-22,2020-05-29,2020-06-05,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200513_0564,564,2020-05-13,2024-05-13,Monday,Wednesday,TRAIN,2020-05-12,2020-05-06,2020-04-29,2020-05-19,2020-05-26,2020-06-02,2020-06-09,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200516_0565,565,2020-05-16,2024-05-16,Thursday,Saturday,TRAIN,2020-05-15,2020-05-09,2020-05-02,2020-05-22,2020-05-29,2020-06-05,2020-06-12,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200520_0566,566,2020-05-20,2024-05-20,Monday,Wednesday,TRAIN,2020-05-19,2020-05-13,2020-05-06,2020-05-26,2020-06-02,2020-06-09,2020-06-16,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200523_0567,567,2020-05-23,2024-05-23,Thursday,Saturday,TRAIN,2020-05-22,2020-05-16,2020-05-09,2020-05-29,2020-06-05,2020-06-12,2020-06-19,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200527_0568,568,2020-05-27,2024-05-27,Monday,Wednesday,TRAIN,2020-05-26,2020-05-20,2020-05-13,2020-06-02,2020-06-09,2020-06-16,2020-06-23,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200530_0569,569,2020-05-30,2024-05-30,Thursday,Saturday,TRAIN,2020-05-29,2020-05-23,2020-05-16,2020-06-05,2020-06-12,2020-06-19,2020-06-26,True,True,True,True,USABLE_READY,All 4 data components verified and available in GCS lake
CASE_20200603_0570,570,2020-06-03,2024-06-03,Monday,Wednesday,TRAIN,2020-06-02,2020-05-27,2020-05-20,2020-06-09,2020-06-16,2020-06-23,2020-06-30,True,True,True,False,QUEUED_S2S_DOWNLOAD,"Antecedent RZSM, future target RZSM, and ERA5 atm verified; S2S download in progress"
